id,key,value,type
3870325226,street,Commercial Drive,stree
3870325226,housenumber,1395,housenumbe
3870325227,name,William's Laundromat,regular
3870325227,shop,laundry,regular
3870325227,city,Vancouver,cit
3870325227,street,Commercial Drive,stree
3870325227,opening_hours,Mo-Su 09:00-20:00,regular
3870325227,housenumber,1315,housenumbe
3870325228,amenity,cafe,regular
3870325228,cuisine,german,regular
3870325229,amenity,cafe,regular
3870325391,name,Scandilicious,regular
3870325391,amenity,cafe,regular
3870325391,cuisine,waffle,regular
3873501729,highway,crossing,regular
3873501729,crossing,traffic_signals,regular
3873501730,highway,crossing,regular
3873501730,crossing,traffic_signals,regular
3873501731,highway,crossing,regular
3873501731,crossing,traffic_signals,regular
3873501732,highway,crossing,regular
3873501732,crossing,traffic_signals,regular
3873501733,highway,crossing,regular
3873501733,crossing,traffic_signals,regular
3873501734,highway,crossing,regular
3873501734,crossing,traffic_signals,regular
3873515759,highway,crossing,regular
3873515759,crossing,traffic_signals,regular
3873515760,highway,crossing,regular
3873515760,crossing,traffic_signals,regular
3873515761,highway,stop,regular
3873515762,highway,crossing,regular
3873515762,crossing,traffic_signals,regular
3873515763,highway,crossing,regular
3873515763,crossing,traffic_signals,regular
3873518295,highway,crossing,regular
3873518295,crossing,traffic_signals,regular
3873518296,highway,crossing,regular
3873518296,crossing,traffic_signals,regular
3873518297,highway,stop,regular
3873519591,highway,crossing,regular
3873519591,crossing,traffic_signals,regular
3873519592,highway,crossing,regular
3873519592,crossing,traffic_signals,regular
3873519593,highway,stop,regular
3873519594,highway,stop,regular
3873520188,highway,crossing,regular
3873520188,crossing,traffic_signals,regular
3873520189,highway,crossing,regular
3873520189,crossing,traffic_signals,regular
3873520190,highway,crossing,regular
3873520190,crossing,traffic_signals,regular
3873520191,highway,crossing,regular
3873520191,crossing,traffic_signals,regular
3873520192,highway,crossing,regular
3873520192,crossing,traffic_signals,regular
3873520193,highway,crossing,regular
3873520193,crossing,traffic_signals,regular
3873520194,highway,crossing,regular
3873520194,crossing,traffic_signals,regular
3873522740,highway,crossing,regular
3873522740,crossing,traffic_signals,regular
3873522741,highway,crossing,regular
3873522741,crossing,traffic_signals,regular
3873522742,highway,crossing,regular
3873522742,crossing,traffic_signals,regular
3873522743,highway,crossing,regular
3873522743,crossing,traffic_signals,regular
3874088857,name,Terminal & Station,regular
3874088857,bench,yes,regular
3874088857,highway,bus_stop,regular
3874088857,shelter,yes,regular
3874088857,local_ref,59929,regular
3874100209,name,9,regular
3874100209,highway,bus_stop,regular
3874100210,ref,50447,regular
3874100210,name,3,regular
3874100210,highway,bus_stop,regular
3874100211,name,4,regular
3874100211,highway,bus_stop,regular
3874100212,ref,51747,regular
3874100212,name,5,regular
3874100212,highway,bus_stop,regular
3874100213,name,7,regular
3874100213,highway,bus_stop,regular
3874100215,ref,61012,regular
3874100215,name,6,regular
3874100215,highway,bus_stop,regular
3874100216,name,10,regular
3874100216,highway,bus_stop,regular
3874100219,name,8,regular
3874100219,highway,bus_stop,regular
3874100220,ref,54333,regular
3874100220,name,11,regular
3874100220,highway,bus_stop,regular
3875500171,ref,51671,regular
3875500171,name,Bay 2,regular
3875500171,highway,bus_stop,regular
3875500172,ref,51722,regular
3875500172,name,Bay 1,regular
3875500172,highway,bus_stop,regular
3875500173,ref,51639,regular
3875500173,name,Bay 3,regular
3875500173,highway,bus_stop,regular
3875500174,ref,51891,regular
3875500174,name,Bay 4,regular
3875500174,highway,bus_stop,regular
3879192291,highway,crossing,regular
3887067937,name,Matchstick Coffee Roasters,regular
3887067937,phone,+1 604 336 0213,regular
3887067937,amenity,cafe,regular
3887067937,website,http://www.matchstickyvr.com,regular
3887067937,city,Vancouver,cit
3887067937,street,East Georgia Street,stree
3887067937,postcode,V5T 2R6,postcod
3887067937,province,BC,provinc
3887067937,opening_hours,Mo-Su 07:00-21:00,regular
3887067937,housenumber,213,housenumbe
3892437952,name,Meinhardt Fine Foods,regular
3892437952,shop,supermarket,regular
3892437952,phone,604-681-8175,regular
3892437952,city,Vancouver,cit
3892437952,street,Granville Street,stree
3892437952,postcode,V7Y1E8,postcod
3892437952,province,BC,provinc
3892437952,housenumber,609,housenumbe
3892454649,name,Burrard Dry Cleaners,regular
3892454649,shop,dry_cleaning,regular
3892454649,street,Burrard Street,stree
3892454649,housenumber,1354,housenumbe
3892454650,name,Bliss Salon,regular
3892454650,shop,hairdresser,regular
3892454650,street,Helmcken Street,stree
3892454650,housenumber,575,housenumbe
3892454651,street,Helmcken Street,stree
3892454651,housenumber,438,housenumbe
3892454652,street,Helmcken Street,stree
3892454652,housenumber,435,housenumbe
3892519806,name,4 Angels,regular
3892519806,shop,beauty,regular
3892519806,street,Burrard Street,stree
3892519806,housenumber,1342,housenumbe
3892519807,name,SunScape,regular
3892519807,street,Helmcken Street,stree
3892519807,housenumber,415,housenumbe
3892519812,emergency,fire_hydrant,regular
3892519813,emergency,fire_hydrant,regular
3892519814,name,Mavi,regular
3892519814,shop,clothes,regular
3892519814,street,Helmcken Street,stree
3892519814,housenumber,333,housenumbe
3892519815,emergency,fire_hydrant,regular
3892519816,amenity,bench,regular
3892519817,amenity,bench,regular
3892519818,amenity,bench,regular
3892520180,name,Cycle City,regular
3892520180,amenity,bicycle_rental,regular
3892520180,street,Burrard Street,stree
3892520180,housenumber,1344,housenumbe
3892520181,name,Clouds,regular
3892520181,street,Burrard Street,stree
3892520181,housenumber,1340,housenumbe
3892520182,name,Café Afson,regular
3892520182,amenity,cafe,regular
3892520182,street,Burrard Street,stree
3892520182,housenumber,1312,housenumbe
3892520329,amenity,bench,regular
3892520330,amenity,bench,regular
3892520331,amenity,bench,regular
3892520332,amenity,bench,regular
3892520333,amenity,bench,regular
3892520334,emergency,fire_hydrant,regular
3892520335,emergency,fire_hydrant,regular
3892520336,street,Beatty Street,stree
3892520336,housenumber,987,housenumbe
3892520337,street,Beatty Street,stree
3892520337,housenumber,983,housenumbe
3892520338,street,Beatty Street,stree
3892520338,housenumber,979,housenumbe
3892520339,street,Beatty Street,stree
3892520339,housenumber,975,housenumbe
3892520340,street,Beatty Street,stree
3892520340,housenumber,971,housenumbe
3892520341,street,Beatty Street,stree
3892520341,housenumber,967,housenumbe
3892520342,street,Beatty Street,stree
3892520342,housenumber,963,housenumbe
3892520343,street,Beatty Street,stree
3892520343,housenumber,959,housenumbe
3892520344,amenity,post_box,regular
3892520345,emergency,fire_hydrant,regular
3892520724,name,50073 (Temporary Closed),regular
3892520724,highway,bus_stop,regular
3892520725,name,Daikichi Sushi,regular
3892520725,amenity,fast_food,regular
3892520725,street,Burrard Street,stree
3892520725,housenumber,1346,housenumbe
3892520726,name,Saigon Venture,regular
3892520726,amenity,fast_food,regular
3892520726,street,Burrard Street,stree
3892520726,housenumber,1310,housenumbe
3892520727,name,Sushi Coen,regular
3892520727,amenity,fast_food,regular
3892520727,street,Burrard Street,stree
3892520727,housenumber,1306,housenumbe
3892520728,name,Money's Dry Cleaners,regular
3892520728,shop,dry_cleaning,regular
3892520728,street,Helmcken Street,stree
3892520728,housenumber,585,housenumbe
3892520729,tourism,apartment,regular
3892520729,street,Helmcken Street,stree
3892520729,housenumber,488,housenumbe
3892520730,street,Helmcken Street,stree
3892520730,housenumber,437,housenumbe
3892520731,street,Beatty Street,stree
3892520731,housenumber,951,housenumbe
3892520732,street,Beatty Street,stree
3892520732,housenumber,915,housenumbe
3892520733,street,Beatty Street,stree
3892520733,housenumber,903,housenumbe
3892520734,amenity,bench,regular
3892520735,emergency,fire_hydrant,regular
3892520736,name,The Media Club,regular
3892521181,street,Beatty Street,stree
3892521181,housenumber,945,housenumbe
3892521182,street,Beatty Street,stree
3892521182,housenumber,935,housenumbe
3892521183,street,Beatty Street,stree
3892521183,housenumber,907,housenumbe
3892521184,emergency,fire_hydrant,regular
3892521185,street,Beatty Street,stree
3892521185,housenumber,835,housenumbe
3892521186,emergency,fire_hydrant,regular
3892521187,emergency,fire_hydrant,regular
3892521281,street,Beatty Street,stree
3892521281,housenumber,929,housenumbe
3892521282,street,Beatty Street,stree
3892521282,housenumber,925,housenumbe
3892521283,street,Beatty Street,stree
3892521283,housenumber,921,housenumbe
3892521284,street,Beatty Street,stree
3892521284,housenumber,917,housenumbe
3892521305,emergency,fire_hydrant,regular
3892521306,housenumber,871,housenumbe
3892521306,street,Beatty Street,stree
3892521306,amenity,bar,regular
3892521306,cuisine,burger,regular
3892521306,email,reservationsbeatty@centralbrewing.com,regular
3892521306,name,Central City,regular
3892521306,opening_hours,Su-Th 11:00-23:00; Fr-Sa 11:00-01:00,regular
3892521306,phone,+1 778 379 2489,regular
3892521306,website,http://centralcitybrewpub.com,regular
3892521307,housenumber,863,housenumbe
3892521307,street,Beatty Street,stree
3892521307,amenity,cafe,regular
3892521307,name,Rocanini,regular
3892521307,opening_hours,Mo-Fr 07:00-17:00; Sa-Su 08:00-15:00,regular
3892521308,housenumber,851,housenumbe
3892521308,street,Beatty Street,stree
3892521308,name,Style Lab,regular
3892521308,phone,+1 604 428 6991,regular
3892521308,shop,hairdresser,regular
3892521309,street,Beatty Street,stree
3892521309,housenumber,849,housenumbe
3892521310,emergency,fire_hydrant,regular
3892737471,entrance,main,regular
3892737487,highway,crossing,regular
3892737512,natural,tree,regular
3892737514,natural,tree,regular
3892767508,barrier,gate,regular
3892767531,noexit,yes,regular
3892767534,barrier,gate,regular
3892767552,barrier,gate,regular
3892767556,barrier,gate,regular
3892828874,amenity,post_box,regular
3894463727,noexit,yes,regular
3894463736,noexit,yes,regular
3894463743,noexit,yes,regular
3894467916,entrance,main,regular
3894506201,name,Harambe,regular
3894506201,phone,+1 604 216 1060,regular
3894506201,amenity,restaurant,regular
3894506201,website,http://www.harambes.com,regular
3894506201,street,Commercial Drive,stree
3894506201,postal_code,V5N 4B3,regular
3894506201,housenumber,2149,housenumbe
3896991544,name,BicycleHub,regular
3896991544,shop,bicycle,regular
3896991544,website,http://www.bicyclehub.ca/,regular
3896991544,city,North Vancouver,cit
3896991544,street,Columbia Street,stree
3896991544,postcode,V7J 1A4,postcod
3896991544,province,BC,provinc
3896991544,housenumber,1518,housenumbe
3897518648,name,Bailey Nelson,regular
3897518648,shop,optician,regular
3897518648,street,Cambie Street,stree
3897518648,housenumber,303,housenumbe
3897529860,name,Deadly Couture,regular
3897529860,shop,clothes,regular
3897529860,street,Cambie Street,stree
3897529860,housenumber,315,housenumbe
3897529861,name,Rubi & Kino,regular
3897529861,shop,clothes,regular
3897529861,street,West Cordova Street,stree
3897529861,housenumber,302,housenumbe
3897529862,name,Frank & Oak,regular
3897529862,shop,clothes,regular
3897529862,city,Vancouver,cit
3897529862,street,West Cordova Street,stree
3897529862,housenumber,316,housenumbe
3897529863,name,Rowan Sky,regular
3897529863,shop,shoes,regular
3897529863,street,West Cordova Street,stree
3897529863,housenumber,334,housenumbe
3897529864,street,West Cordova Street,stree
3897529864,housenumber,340,housenumbe
3897533306,emergency,fire_hydrant,regular
3897533307,name,Versace Home,regular
3897533307,shop,yes,regular
3897533307,street,West Cordova Street,stree
3897533307,housenumber,310,housenumbe
3897533308,name,Block,regular
3897533308,shop,clothes,regular
3897533308,street,West Cordova Street,stree
3897533308,housenumber,350,housenumbe
3897533448,name,Danny's Inn,regular
3897533448,street,Cambie Street,stree
3897533448,housenumber,317,housenumbe
3897533449,street,Cambie Street,stree
3897533449,housenumber,309,housenumbe
3897533450,name,New World,regular
3897533450,shop,clothes,regular
3897533450,street,West Cordova Street,stree
3897533451,name,Old Faithful Shop,regular
3897533451,shop,yes,regular
3897533451,street,West Cordova Street,stree
3897533451,housenumber,320,housenumbe
3898779113,street,Nelson Street,stree
3898779113,housenumber,722,housenumbe
3898779114,name,Q & A Salon,regular
3898779114,shop,hairdresser,regular
3898779114,city,Vancouver,cit
3898779114,street,Homer Street,stree
